iso_o,iso_d,Distw,Comlang,Contig,GDP_d,GDP_o,POP_o,Pop_d,XPTOT_o,emotenss f,Remoteness,,
ESP,VEN,7173.035751,1,0,2026454784,69925886553,14550.0332,6992.588655,2785675520,1.66E+07,1.03E-07,,
ESP,VIR,,0,0,524814944,62827331897,9446.024414,6282.73319,3132979968,0.00E+00,0,,
ESP,VNM,10603.31378,0,0,5413802496,1.00E+11,11587.75781,10043.71616,3665986048,1.71E+07,1.06E-07,,
ESP,VUT,17313.76782,0,0,3278917888,1.74E+11,56131.84375,17384.41593,1994402816,1.61E+07,9.96E-08,,
ESP,WDEU,,0,0,17185589248,14500293479,12507,1450.029348,1972093696,0.00E+00,0,,
ESP,WLF,16964.8896,0,0,2240557312,1.69E+11,5836.394043,16913.40771,2265865728,1.62E+07,1.00E-07,,
ESP,WSM,16903.94288,0,0,618917184,1.68E+11,4503.11377,16841.41614,2666486528,1.62E+07,1.00E-07,,
ESP,YAR,,0,0,,53837756806,94.43000031,5383.775681,3200226048,0.00E+00,0,,
ESP,YEM,5394.584296,0,0,,53837756806,5.449999809,5383.775681,3003719168,1.62E+07,1.00E-07,,
ESP,YMD,,0,0,1192711040,56396702043,6072.52002,5639.670204,3108515840,0.00E+00,0,,
ESP,YUG,1995.776568,0,0,668103616,20310978300,11252.46582,2031.09783,3537072384,1.59E+07,9.83E-08,,
ESP,ZAF,8283.678384,0,0,,80997675834,2518.407959,8099.767583,3540901376,1.65E+07,1.02E-07,,
ESP,ZAFCAP,,0,0,,85692123095,9858.071289,8569.212309,3794710272,0.00E+00,0,,
ESP,ZAFNAT,,0,0,1833724032,85960593358,2957.25,8596.059336,4631256064,0.00E+00,0,,
ESP,ZAFORA,,0,0,,83206334500,9262.078125,8320.63345,4574202880,0.00E+00,0,,
ESP,ZAFTRA,,0,0,483334688,80595150442,6770.966797,8059.515044,3245753344,0.00E+00,0,,
ESP,ZANZ,,0,0,40101408,67807188387,693.0209961,6780.718839,4384688128,0.00E+00,0,,
ESP,ZMB,6849.203158,0,0,80000064,70301974851,520.5289917,7030.197485,7050018816,1.58E+07,9.74E-08,,
ESP,ZOLL,,0,0,4573438976,18713744511,28514.01172,1871.374451,7641205248,0.00E+00,0,,
ESP,ZWE,7383.02223,0,0,2372087552,74067836430,8715.123047,7406.783643,7387559936,1.61E+07,9.97E-08,,
EST,ABW,9140.628731,0,0,75625064,90780349396,238.8470001,9078.03494,7049062400,1.63E+07,1.01E-07,,
EST,AFG,4112.194063,0,0,62062075904,42333544529,52035.09375,4233.354453,7308489216,1.57E+07,9.71E-08,,
EST,AGO,7745.417248,0,0,5956371.5,76604537207,51.18099976,7660.453721,10280452096,1.64E+07,1.01E-07,,
EST,ALB,2039.758027,0,0,897664192,20418326529,27166.04492,2041.832653,13731423232,1.62E+07,9.99E-08,,
EST,ANT,8996.340839,0,0,28641118,90549680552,1032.23999,9054.968055,12535401472,1.61E+07,9.94E-08,,
EST,ARE,4441.279819,0,0,3742132992,45178156582,9561.868164,4517.815658,20517908480,1.59E+07,9.83E-08,,
EST,ARG,12925.27557,0,0,7687506.5,1.29E+11,90.45700073,12901.34223,17750794240,1.62E+07,1.00E-07,,
EST,ARM,2486.612623,0,0,,25490215086,144.7389984,2549.021509,23683837952,1.58E+07,9.76E-08,,
EST,ATG,8246.476744,0,0,111583424,81835063951,695.5609741,8183.506395,29641449472,1.63E+07,1.01E-07,,
EST,AUS,14837.68639,0,0,,1.52E+11,3967.800049,15229.02636,33005930496,1.58E+07,9.74E-08,,
EST,AUT,1421.983549,0,0,,13619638803,3044,1361.96388,36095369216,1.69E+07,1.04E-07,,
EST,AZE,2646.776406,0,0,11187165184,27454098166,9655.548828,2745.409817,32352229376,1.56E+07,9.64E-08,,
EST,BDI,6958.611469,0,0,5474947072,69958767409,8792.805664,6995.876741,152903248,1.61E+07,9.95E-08,,
EST,BEL,1627.930325,0,0,,15981848014,38.5870018,1598.184801,104521288,1.65E+07,1.02E-07,,
EST,BEN,6050.767921,0,0,635082752,61974274051,339.17099,6197.427405,176250080,1.58E+07,9.76E-08,,
EST,BFA,5713.468475,0,0,181004464,56675322358,2514.150879,5667.532236,271857248,1.63E+07,1.01E-07,,
EST,BGD,6352.99686,0,0,,63869967403,83.87999725,6386.99674,189500080,1.61E+07,9.95E-08,,
EST,BGR,1827.220873,0,0,36623405056,18634862510,21324,1863.486251,156885776,1.59E+07,9.81E-08,,
EST,BHR,4143.401787,0,0,2999324672,41929304762,22061.21484,4192.930476,127928624,1.60E+07,9.88E-08,,
EST,BHS,8323.523119,0,0,324404416,82755306844,2398.094971,8275.530684,141285776,1.63E+07,1.01E-07,,
EST,BIH,1741.549992,0,0,122114208,17860262253,23.48399925,1786.026225,129221488,1.58E+07,9.75E-08,,
EST,BLR,651.1354979,0,0,3201040896,6347723572,34808.59766,634.7723572,136375056,1.66E+07,1.03E-07,,
EST,BLZ,9644.033467,0,0,2707560704,95603731092,8489.574219,9560.373109,106035760,1.63E+07,1.01E-07,,
EST,BMU,6990.440879,0,0,,69359040310,24.6609993,6935.904031,113607192,1.63E+07,1.01E-07,,
EST,BOL,11757.10414,0,0,,1.17E+11,12757.24512,11743.00126,139928640,1.62E+07,1.00E-07,,
EST,BRA,10686.62795,0,0,,1.13E+11,2919.585938,11258.25389,140678640,1.54E+07,9.49E-08,,
EST,BRB,8492.436509,0,0,,84367840864,47086.75781,8436.784086,149464352,1.63E+07,1.01E-07,,
EST,BRN,9507.173781,0,0,,95513308966,3647.096924,9551.330897,164107216,1.61E+07,9.95E-08,,
EST,BTN,5987.503825,0,0,472050432,59991656605,3668.592041,5999.165661,174607216,1.61E+07,9.98E-08,,
EST,BWA,9180.675416,0,0,164350144,93511650260,4708.63916,9351.165026,187035792,1.59E+07,9.82E-08,,
EST,CAF,6057.521921,0,0,268974048,61457634184,2434.754883,6145.763418,212857232,1.59E+07,9.86E-08,,
EST,CAN,6742.235158,0,0,360088832,63069640400,4217.753906,6306.96404,216211712,1.73E+07,1.07E-07,,
EST,CHE,1789.405733,0,0,13160098816,17084170432,23973.0625,1708.417043,305500256,1.69E+07,1.05E-07,,
EST,CHL,13501.58739,0,0,740167296,1.35E+11,28414.99805,13450.75529,280558592,1.62E+07,1.00E-07,,
EST,CHN,6758.673992,0,0,139011664,74221002969,2907.769043,7422.100297,301550240,1.47E+07,9.11E-08,,
EST,CIV,6442.416234,0,0,21790366,64962366815,447.2829895,6496.236682,273286432,1.60E+07,9.92E-08,,
EST,CMR,6048.043228,0,0,78600144,62815119913,826,6281.511991,281933408,1.56E+07,9.63E-08,,
EST,COD,7190.163052,0,0,197791824,71379643145,4215.441895,7137.964314,389187552,1.63E+07,1.01E-07,,
EST,COG,7108.52309,0,0,,71321110022,19.13599968,7132.111002,477204608,1.61E+07,9.97E-08,,
EST,COL,10043.19092,0,0,,1.01E+11,1720.797974,10061.40137,475149344,1.61E+07,9.98E-08,,
EST,COM,8070.758007,0,0,10185841664,80825042098,20250.39844,8082.50421,646742528,1.62E+07,9.99E-08,,
EST,CPV,6279.881525,0,0,1197350400,63053545918,750.184021,6305.354592,672786304,1.61E+07,9.96E-08,,
EST,CRI,10155.14318,0,0,785086656,1.01E+11,5206.311035,10090.44813,777198912,1.63E+07,1.01E-07,,
EST,CUB,8761.33917,0,0,22180658,87203910788,122.1790009,8720.391079,970719168,1.62E+07,1.00E-07,,
EST,CUW,,0,0,195527984,90549680552,3644.910889,9054.968055,1126460672,0.00E+00,0,,
EST,CYM,9105.619286,0,0,,90392472535,250.996994,9039.247254,1434494976,1.63E+07,1.01E-07,,
EST,CYP,2743.896158,0,0,2410835200,27704922740,14532,2770.492274,1374805888,1.60E+07,9.90E-08,,
EST,CZE,1215.187587,0,0,5788754944,12293257763,,1229.325776,2028548864,1.60E+07,9.88E-08,,
EST,CZSK,,0,0,606451648,12293257763,5241.914063,1229.325776,1923671040,0.00E+00,0,,
EST,DEU,1321.209746,0,0,,10412820865,512.4069824,1041.282086,2133918336,2.05E+07,1.27E-07,,
EST,DJI,5493.236024,0,0,,55353726192,213.102005,5535.372619,2307968000,1.61E+07,9.92E-08,,
EST,DMA,8379.307063,0,0,14809059328,83290187571,52029.85938,8329.018757,2550842112,1.63E+07,1.01E-07,,
EST,DNK,927.8988199,0,0,1054752000,8354402309,42729,835.4402309,2535010048,1.80E+07,1.11E-07,,
EST,DOM,8552.114804,0,0,,85068666833,104.1620026,8506.866683,2923695616,1.63E+07,1.01E-07,,
EST,DZA,3043.557863,0,0,87228512,29545760691,1148.907959,2954.576069,3146649856,1.67E+07,1.03E-07,,
EST,ECU,11010.03838,0,0,149905264,1.08E+11,5949.042969,10774.16239,3682501376,1.65E+07,1.02E-07,,
EST,EGY,3260.955796,0,0,463275200,33045995678,6576.300781,3304.599568,4141493504,1.60E+07,9.87E-08,,
EST,ERI,5034.779903,0,0,3378766592,50394545100,8680.430664,5039.45451,4467604992,1.62E+07,9.99E-08,,
EST,ESP,2922.209464,0,0,956863488,28958940769,12514,2895.894077,4790724096,1.63E+07,1.01E-07,,
EST,ETH,5653.361789,0,0,,57271416638,270.196991,5727.141664,5253154304,1.60E+07,9.87E-08,,
EST,FIN,260.4597447,0,0,2309389312,828192172.9,10337.91016,82.81921729,5961050624,5.09E+07,3.14E-07,,
EST,FJI,14934.37111,0,0,102979256,1.50E+11,371.2680054,14958.36412,5277440000,1.61E+07,9.98E-08,,
EST,FLK,14418.41934,0,0,91625080,1.44E+11,3754.545898,14390.76269,5095858176,1.62E+07,1.00E-07,,
EST,FRA,2049.778938,0,0,,18572530705,159.6670074,1857.253071,5218712576,1.79E+07,1.10E-07,,
EST,FRO,1780.714813,0,0,15648082944,17189042739,8042.800781,1718.904274,5866747392,1.68E+07,1.04E-07,,
EST,GAB,6727.786807,0,0,360823328,66980624437,11986.97363,6698.062444,6531119616,1.62E+07,1.00E-07,,
EST,GBR,1824.882856,0,0,224343168,17823582037,169.3560028,1782.358204,6592536576,1.66E+07,1.02E-07,,
EST,GBRIND,,0,0,32805690,52079399274,711.8280029,5207.939927,7306178560,0.00E+00,0,,
EST,GBRSOM,,0,0,1610072576,57057278014,10908.63379,5705.727801,7413822976,0.00E+00,0,,
EST,GEO,2289.778619,0,0,,24054954086,6156.233887,2405.495409,8827412480,1.54E+07,9.52E-08,,
EST,GHA,6280.979414,0,0,,60191566498,85.38800049,6019.15665,9551321088,1.69E+07,1.04E-07,,
EST,GIB,3393.693667,0,0,301250240,33719117282,2691.309082,3371.911728,9959276544,1.63E+07,1.01E-07,,
EST,GIN,6359.947642,0,0,37541432,64047550432,21.26600075,6404.755043,12474895360,1.61E+07,9.93E-08,,
EST,GLP,8308.479158,0,0,,82823936568,6.493000031,8282.393657,12444167168,1.62E+07,1.00E-07,,
EST,GMB,6144.311918,0,0,342437792,61292269887,945.9959717,6129.226989,14653737984,1.62E+07,1.00E-07,,
EST,GNB,6261.833807,0,0,134917808,62482615277,590.1190186,6248.261528,16865227776,1.62E+07,1.00E-07,,
EST,GNQ,6433.453186,0,0,75791728,63411148378,2686.024902,6341.114838,17073124352,1.64E+07,1.01E-07,,
EST,GRC,2316.904816,0,0,125746480,23880765448,109.3290024,2388.076545,17891248128,1.57E+07,9.70E-08,,
EST,GRD,8703.585295,0,0,149506656,86577434491,112,8657.743449,17269004288,1.63E+07,1.01E-07,,
EST,GRL,3742.971252,0,0,793334016,38051884856,5423.383789,3805.188486,226710,1.59E+07,9.84E-08,,
EST,GTM,10032.12258,0,0,,99616581997,11.48099995,9961.6582,411600,1.63E+07,1.01E-07,,
EST,GUF,8879.347491,0,0,74616768,88057811258,129.7290039,8805.781126,369900,1.63E+07,1.01E-07,,
EST,GUY,9030.586493,0,0,,89554471225,3745.636963,8955.447122,307800,1.63E+07,1.01E-07,,
EST,HKG,7816.961877,0,0,47092236288,78573925051,53821.85156,7857.392505,370080,1.61E+07,9.95E-08,,
EST,HND,9842.006546,0,0,448365024,98455760270,1519.292969,9845.576027,596530,1.62E+07,1.00E-07,,
EST,HRV,1666.399382,0,0,728703360,16219040826,11121.09668,1621.904083,431550,1.66E+07,1.03E-07,,
EST,HTI,8683.230153,0,0,3920743168,86309701925,32240.82617,8630.970192,1109160,1.63E+07,1.01E-07,,
EST,HUN,1380.287941,0,0,2786345472,13787304110,35804.73047,1378.730411,770640,1.62E+07,1.00E-07,,
EST,IDN,10076.15447,0,0,28966704,1.02E+11,46.40000153,10156.5289,714680.0625,1.60E+07,9.92E-08,,
EST,IND,5782.183198,0,0,106800000,58985066836,723.8499756,5898.506684,1195860,1.59E+07,9.80E-08,,
EST,IRL,2100.692421,0,0,87112802304,20020436360,104345,2002.043636,1175440,1.70E+07,1.05E-07,,
EST,IRN,3328.866436,0,0,26465515520,32668664135,553943.25,3266.866413,608710,1.65E+07,1.02E-07,,
EST,IRQ,3189.377806,0,0,46725020,32422466375,445.8439941,3242.246638,858420.0625,1.59E+07,9.84E-08,,
EST,ISL,2488.693705,0,0,424900352,24488508723,4505.773926,2448.850872,982439.9375,1.64E+07,1.02E-07,,
EST,ISR,3094.335457,0,0,,31334946753,8681.198242,3133.494675,649500.0625,1.60E+07,9.88E-08,,
EST,ITA,2071.118314,0,0,4177957120,21237867918,58094.23828,2123.786792,564500,1.58E+07,9.75E-08,,
EST,JAM,8994.458029,0,0,89592496128,46411793856,78169.28906,4641.179386,524640,3.13E+07,1.94E-07,,
EST,JOR,3122.099918,0,0,,31676580947,59.06499863,3167.658095,679200,1.59E+07,9.86E-08,,
EST,JPN,7778.528308,0,0,299334048,78785269065,7022.185059,7878.526906,766270,1.60E+07,9.87E-08,,
EST,KAZ,3213.621058,0,0,799790720,39115853415,2074.5,3911.585341,720300,1.33E+07,8.22E-08,,
EST,KEN,6806.006857,0,0,875096448,68334079756,10232.75781,6833.407976,802230,1.61E+07,9.96E-08,,
EST,KGZ,3800.869088,0,0,227000000,38151903313,613.6190186,3815.190331,842550,1.61E+07,9.96E-08,,
EST,KHM,8257.390191,0,0,105823672,83494762257,2115.520996,8349.476226,844190,1.60E+07,9.89E-08,,
EST,KIR,12773.02681,0,0,2238460672,1.27E+11,2974,12704.98065,678810,1.63E+07,1.01E-07,,
EST,KNA,8182.174302,0,0,9993341952,82158407616,,8215.840762,573300,1.61E+07,9.96E-08,,
EST,KOR,7196.41681,0,0,1663667328,71082610252,2114.263916,7108.261025,570400,1.64E+07,1.01E-07,,
EST,KWT,3734.314206,0,0,620224576,37755095491,2297.403076,3775.509549,542800,1.60E+07,9.89E-08,,
EST,LAO,7633.707714,0,0,585300672,76117070940,1869,7611.707094,535950,1.62E+07,1.00E-07,,
EST,LBN,2906.83915,0,0,891827328,29482644989,6378.801758,2948.264499,734400,1.59E+07,9.86E-08,,
EST,LBR,6623.237687,0,0,,66273131710,235.4340057,6627.313171,744440,1.62E+07,9.99E-08,,
EST,LBY,3106.372305,0,0,,30710384265,56.7120018,3071.038426,1699320,1.64E+07,1.01E-07,,
EST,LCA,8488.98238,0,0,1583654016,84278216057,3959,8427.821606,1533750,1.63E+07,1.01E-07,,
EST,LKA,7344.143249,0,0,,74364340303,2359.164063,7436.43403,1510850,1.60E+07,9.88E-08,,
EST,LSO,9851.225378,0,0,8394983424,98710609915,6180.876953,9871.060991,1801590,1.61E+07,9.98E-08,,
EST,LTU,464.5011068,0,0,,5292271502,9.144000053,529.2271502,1537600,1.42E+07,8.78E-08,,
EST,LUX,1641.548741,0,0,,16127299514,65.3690033,1612.729951,941640,1.65E+07,1.02E-07,,
EST,LVA,289.6658428,0,1,1648471552,2786655203,16039.59961,278.6655203,916860,1.68E+07,1.04E-07,,
EST,MAC,7831.538086,0,0,,78340526913,11972.99414,7834.052691,966420,1.62E+07,1.00E-07,,
EST,MAR,3708.916208,0,0,16058347520,37247609478,32664.30078,3724.760948,1488599.875,1.61E+07,9.96E-08,,
EST,MDA,1355.881318,0,0,5339222528,14096405567,3875.762939,1409.640557,1959200,1.56E+07,9.62E-08,,
EST,MDG,8937.774874,0,0,104470432,89550569935,302.6499939,8955.056994,3723000,1.61E+07,9.98E-08,,
EST,MDV,7397.569822,0,0,2388998400,74071918833,2810.699951,7407.191883,4727048,1.62E+07,9.99E-08,,
EST,MEX,9777.691227,0,0,38127620096,98848965995,818315,9884.896599,5759577.5,1.60E+07,9.89E-08,,
EST,MKD,1953.635162,0,0,1526191872,19521439159,9917.982422,1952.143916,7039289,1.62E+07,1.00E-07,,
EST,MLI,5785.769195,0,0,536666912,58600850565,13605.50391,5860.085057,12414291,1.60E+07,9.87E-08,,
EST,MLT,2708.678329,0,0,7680019.5,27193926618,53.59999847,2719.392662,11485719,1.61E+07,9.96E-08,,
EST,MMR,7191.811359,0,0,,73579959474,1360.07605,7357.995947,14821435,1.58E+07,9.77E-08,,
EST,MNG,5119.434127,0,0,17034037248,51966829148,33814.53125,5196.682915,20532152,1.59E+07,9.85E-08,,
EST,MOZ,8956.214885,0,0,,74791590395,3139.688965,7479.15904,24760726,1.94E+07,1.20E-07,,
EST,MRT,5597.821767,0,0,202277312,56318661607,3457.113037,5631.866161,20078580,1.61E+07,9.94E-08,,
EST,MTQ,8429.765556,0,0,,83770490517,1219,8377.049052,25767868,1.63E+07,1.01E-07,,
EST,MUS,9301.972846,0,0,5333160960,93401150843,34772.03125,9340.115084,26525012,1.61E+07,9.96E-08,,
EST,MWI,8221.642639,0,0,,82043823040,7.296000004,8204.382304,31000014,1.62E+07,1.00E-07,,
EST,MYS,9011.992547,0,0,,89728250940,13.20300007,8972.825094,30725014,1.62E+07,1.00E-07,,
EST,NAM,9057.254426,0,0,91250080,91444787070,63,9144.478707,32857156,1.60E+07,9.90E-08,,
EST,NCL,14854.01983,0,0,599683072,1.49E+11,5127,14910.55656,39325016,1.61E+07,9.96E-08,,
EST,NER,5291.928662,0,0,105848424,54345936998,110.4960022,5434.5937,47436808,1.57E+07,9.74E-08,,
EST,NGA,5931.715422,0,0,32757370,61631615891,24.27899933,6163.161589,48293948,1.56E+07,9.62E-08,,
EST,NIC,10036.49724,0,0,410346240,99884368703,1848.873047,9988.43687,55382524,1.63E+07,1.00E-07,,
EST,NLD,1496.474026,0,0,,14562601645,20.39699936,1456.260165,62514316,1.66E+07,1.03E-07,,
EST,NOR,943.4914514,0,0,,7851442120,2188.499023,785.144212,58415540,1.94E+07,1.20E-07,,
EST,NPL,5667.488448,0,0,,57355860620,160.2920074,5735.586062,71677560,1.60E+07,9.88E-08,,
EST,NRU,12703.99774,0,0,221252128,1.27E+11,204.4380035,12698.89701,77136312,1.62E+07,1.00E-07,,
EST,NZL,16930.38015,0,0,890457728,1.71E+11,2809.799072,17130.45527,87951736,1.60E+07,9.88E-08,,
EST,OMN,4735.417852,0,0,,47779409950,602.7369995,4777.940995,135074336,1.60E+07,9.91E-08,,
EST,PAK,4773.083977,0,0,114567056,50378130939,1335.089966,5037.813094,103297016,1.53E+07,9.47E-08,,
EST,PAN,10049.12067,0,0,,99410167687,2959.899902,9941.016769,161062640,1.63E+07,1.01E-07,,
EST,PER,11780.75904,0,0,2097793280,1.18E+11,2718,11822.66531,190071664,1.61E+07,9.96E-08,,
EST,PHL,9091.395689,0,0,16611263488,89622836853,,8962.283685,281080000,1.64E+07,1.01E-07,,
EST,PLW,10369.83399,0,0,7461273600,1.04E+11,22087,10384.71374,401992544,1.62E+07,9.99E-08,,
EST,PNG,12493.54328,0,0,266466784,1.27E+11,1654.769043,12703.83295,470664320,1.59E+07,9.83E-08,,
EST,POL,917.0386486,0,0,,8334445699,228.4429932,833.4445699,530273600,1.78E+07,1.10E-07,,
EST,PRK,6889.925789,0,0,399258656,69143833195,2135.479004,6914.383319,632612480,1.61E+07,9.96E-08,,
EST,PRT,3307.861557,0,0,,33112305015,6300.969238,3311.230501,744512832,1.62E+07,9.99E-08,,
EST,PRTIND,,0,0,,62899852267,27.91600037,6289.985227,927142848,0.00E+00,0,,
EST,PRY,12004.92781,0,0,,1.20E+11,3733.547119,11991.58183,952677696,1.62E+07,1.00E-07,,
EST,PYF,15384.86096,0,0,26688002,1.53E+11,284.9150085,15333.38081,1031252672,1.62E+07,1.00E-07,,
EST,QAT,4266.482671,0,0,6680169984,43258903298,35608.07813,4325.89033,1316947968,1.60E+07,9.86E-08,,
EST,REU,9335.087049,0,0,156842848,93590424570,601.7340088,9359.042457,1638169344,1.61E+07,9.97E-08,,
EST,ROM,1525.460314,0,0,2097326336,16723333253,2992.050049,1672.333325,1173276032,1.48E+07,9.12E-08,,
EST,RUS,1537.557761,0,1,5642671616,8685152409,29281.13086,868.5152409,1332168832,2.86E+07,1.77E-07,,
EST,RWA,6811.308288,0,0,679357312,68426690332,4331.001953,6842.669033,1269155456,1.61E+07,9.95E-08,,
EST,SAU,4186.248039,0,0,652533824,42303672138,342.42099,4230.367214,1776288128,1.60E+07,9.90E-08,,
EST,SDN,4974.581485,0,0,16108425216,49119328133,53719.54688,4911.932813,1442800640,1.64E+07,1.01E-07,,
EST,SEN,6052.451116,0,0,108720512,60440641700,302.7000122,6044.06417,1205402752,1.62E+07,1.00E-07,,
EST,SGP,9225.796371,0,0,,92716602755,515.4489746,9271.660275,1582871424,1.61E+07,9.95E-08,,
EST,SHN,8971.100753,0,0,235621520,88208025592,173.8670044,8820.802559,1745648384,1.64E+07,1.02E-07,,
EST,SLB,13288.04237,0,0,,1.33E+11,9115.576172,13322.88363,1771739776,1.61E+07,9.97E-08,,
EST,SLE,6490.226912,0,0,,64968405302,94.18000031,6496.84053,2011521024,1.62E+07,9.99E-08,,
EST,SLV,10049.36661,0,0,,99856218712,6437.64502,9985.621871,2102848256,1.63E+07,1.01E-07,,
EST,SOM,6393.946852,0,0,,66258841398,3790.947998,6625.88414,1724526464,1.56E+07,9.65E-08,,
EST,SPM,5282.159107,0,0,91615640,52220361598,3868.344971,5222.03616,1403821056,1.64E+07,1.01E-07,,
EST,STP,6743.200936,0,0,36738952,67555496383,25.55999947,6755.549638,1236128256,1.61E+07,9.98E-08,,
EST,SUR,8918.250306,0,0,,88755341945,301.6530151,8875.534195,1724729600,1.63E+07,1.00E-07,,
EST,SVK,1251.280047,0,0,169970624,13492333947,120,1349.233395,1961113216,1.50E+07,9.27E-08,,
EST,SVN,1613.367494,0,0,28161282048,16351551869,566605.375,1635.155187,2196391168,1.60E+07,9.87E-08,,
EST,SWE,595.3609671,0,0,4356597248,3773111759,59690.46875,377.3111759,2159908864,2.55E+07,1.58E-07,,
EST,SWZ,9536.949275,0,0,,95644177631,66.33799744,9564.417763,2156203264,1.61E+07,9.97E-08,,
EST,SYC,7572.837279,0,0,82780160,76171397291,1864.756958,7617.139729,2746968576,1.61E+07,9.94E-08,,
EST,SYR,2811.374189,0,0,,30053807970,47433.80859,3005.380797,3358614272,1.51E+07,9.35E-08,,
EST,TCA,8354.526901,0,0,22900000,82882571863,460.1929932,8288.257186,3376719104,1.63E+07,1.01E-07,,
EST,TCD,5387.650381,0,0,56074996,53222164451,458.7170105,5322.216445,3825850112,1.64E+07,1.01E-07,,
EST,TGO,6136.789599,0,0,,62538801031,273.053009,6253.880103,4091525120,1.59E+07,9.81E-08,,
EST,THA,7853.895096,0,0,83831784,78907973394,240.0379944,7890.797339,4391849984,1.61E+07,9.95E-08,,
EST,TJK,3799.212422,0,0,2478665472,38562234949,10367.53711,3856.223495,5057610752,1.59E+07,9.85E-08,,
EST,TKM,3282.448267,0,0,7320730112,33708868462,7500.481934,3370.886846,5183517184,1.57E+07,9.74E-08,,
EST,TLS,11422.49517,0,0,250269712,1.14E+11,2535.35498,11439.01246,5370361344,1.62E+07,9.99E-08,,
EST,TON,15460.93129,0,0,,1.55E+11,5287.271973,15472.20964,4092460288,1.62E+07,9.99E-08,,
EST,TTO,8847.984511,0,0,2764669696,87761273737,14862,8776.127374,6666667,1.63E+07,1.01E-07,,
EST,TUN,2809.867659,0,0,207795904,27254756974,3507.593018,2725.475697,,1.67E+07,1.03E-07,,
EST,TUR,2243.107213,0,0,2290101504,22420090101,3069,2242.00901,,1.62E+07,1.00E-07,,
EST,TUV,13885.63919,0,0,4047199488,1.40E+11,117921.9922,13957.68298,4190476.25,1.61E+07,9.95E-08,,
EST,TWN,8017.022582,0,0,,80063708300,4009.399902,8006.37083,4380952.5,1.62E+07,1.00E-07,,
EST,TZA,7327.999796,0,0,36395596,74771604547,47.20000076,7477.160455,3809524,1.59E+07,9.80E-08,,
EST,UGA,6530.345647,0,0,40501104640,66091348356,841105,6609.134836,3809524,1.60E+07,9.88E-08,,
EST,UKR,1274.061555,0,0,442623648,10637161894,1898.365967,1063.716189,4000000,1.94E+07,1.20E-07,,
EST,URY,12792.47021,0,0,2303601152,1.28E+11,20563.11133,12814.27975,4000000,1.61E+07,9.98E-08,,
EST,USA,7848.599441,0,0,24329470,77977779909,124.7919998,7797.777991,3619047.75,1.63E+07,1.01E-07,,
EST,USSR,,0,1,684757056,8685152409,4631.11377,868.5152409,4000000,0.00E+00,0,,
EST,UZB,3590.956363,0,0,198232400,36455683180,5723.378906,3645.568318,3809524,1.59E+07,9.85E-08,,
EST,VCT,8579.493307,0,0,3030534912,85229084194,37964.92578,8522.908419,3619047.75,1.63E+07,1.01E-07,,
EST,VEN,9249.744531,0,0,,90963290002,1376.954956,9096.329,4000000,1.64E+07,1.02E-07,,
EST,VNM,8165.078676,0,0,121884416,75089119588,114.310997,7508.911959,6095238,1.76E+07,1.09E-07,,
EST,VUT,14446.95929,0,0,1110593536,1.45E+11,43725,14533.88093,4761905,1.61E+07,9.94E-08,,
EST,WSM,14789.42324,0,0,117744016,1.48E+11,2185.660889,14766.12365,380952.375,1.62E+07,1.00E-07,,
EST,YEM,5202.58253,0,0,,51536079330,3179.041016,5153.607933,380952.375,1.63E+07,1.01E-07,,
EST,YUG,1712.293227,0,0,8239623,16500294455,91.44000244,1650.029445,457142.875,1.68E+07,1.04E-07,,
EST,ZAF,9818.087847,0,0,1839278592,95273641023,4045.300049,9527.364102,457142.875,1.67E+07,1.03E-07,,
EST,ZMB,8161.350929,0,0,5946652672,83291578313,11937.80273,8329.157831,1904762,1.58E+07,9.80E-08,,
EST,ZWE,8661.409384,0,0,,86141370184,4557.449219,8614.137018,2095238.125,1.63E+07,1.01E-07,,
ETH,ABW,11800.58829,0,0,492901664,1.18E+11,6760.352051,11791.16523,2095238.125,1.62E+07,1.00E-07,,
ETH,AFG,4114.43559,0,0,1131764224,41994612058,6248.831055,4199.461206,2285714.25,1.58E+07,9.80E-08,,
ETH,AGO,3510.409562,0,0,,34533329745,4435,3453.332975,2285714.25,1.64E+07,1.02E-07,,
