iso_o,iso_d,Distw,Dist_coord,Evercol,Comlang,Contig
CYM,IDN,18056.46426,18309.11712,0,0,0
CYM,INDOCHI,,15461.25765,0,0,0
CYM,IRL,7280.575156,7317.324709,0,1,0
CYM,IRN,12232.6435,12136.48992,0,0,0
CYM,IRQ,11841.22459,11810.6794,0,0,0
CYM,ISL,6653.602524,6622.13339,0,0,0
CYM,ISR,11164.21396,11142.66976,0,1,0
CYM,ITA,8841.640259,8898.786226,0,0,0
CYM,ITAEAFRI,,13736.28265,0,0,0
CYM,JAM,480.6964624,10288.49161,0,1,0
CYM,JPN,12669.94248,12526.2229,0,0,0
CYM,KEN,13046.22519,13005.00881,0,1,0
CYM,KOR,13099.87743,13029.90093,0,1,0
CYM,KWANTU,,13095.1155,0,0,0
CYM,LBR,7798.000958,7741.894922,0,1,0
CYM,LBY,9542.338064,9264.255602,0,0,0
CYM,LCA,2253.009122,2249.698644,0,1,0
CYM,LIE,,8514.879711,0,0,0
CYM,LKA,16427.12757,16445.9052,0,0,0
CYM,LSO,12855.15735,12824.87386,0,1,0
CYM,LTU,9188.456098,9284.605902,0,0,0
CYM,LUX,8213.144174,8211.127119,0,0,0
CYM,LVA,9136.78415,9115.316606,0,0,0
CYM,MAC,15129.97852,15126.4663,0,0,0
CYM,MADEIRA,,6518.149314,0,0,0
CYM,MAR,7450.495391,7371.454607,0,0,0
CYM,MARESP,,7539.664609,0,0,0
CYM,MCO,,8445.672082,0,0,0
CYM,MDG,14678.34436,14667.24225,0,0,0
CYM,MDV,16261.61543,16225.93907,0,0,0
CYM,MEX,2143.132774,1860.928434,0,0,0
CYM,MLI,7905.23167,7826.533104,0,0,0
CYM,MLT,9276.245456,9271.614642,0,1,0
CYM,MMR,15859.22658,15991.55092,0,0,0
CYM,MNG,12521.6979,12494.81169,0,0,0
CYM,MOZ,13424.22249,13469.7154,0,0,0
CYM,MRT,6967.450206,6849.635407,0,0,0
CYM,MTQ,2227.691967,2221.520624,0,0,0
CYM,MUS,15738.78113,15722.37403,0,1,0
CYM,MWI,13209.31572,13120.29765,0,1,0
CYM,NAM,11644.90374,11651.1746,0,1,0
CYM,NCL,13038.01407,13014.65561,0,0,0
CYM,NER,9134.816824,8846.045425,0,0,0
CYM,NFK,12996.08386,12991.56007,0,1,0
CYM,NFLD,,4071.482315,0,1,0
CYM,NGA,9415.031472,9225.521311,0,1,0
CYM,NIC,936.2547581,951.7487475,0,0,0
CYM,NLD,8099.88399,8072.248154,0,0,0
CYM,NOR,8209.60782,8275.541478,0,0,0
CYM,NPL,14602.40414,14595.77843,0,0,0
CYM,NRU,12312.72582,12299.1985,0,1,0
CYM,NZL,12557.87709,12544.22287,0,1,0
CYM,OMN,13533.096,13565.42776,0,0,0
CYM,OTTO,,10204.24131,0,0,0
CYM,PAN,1175.51857,1166.543373,0,0,0
CYM,PER,3448.908717,3518.318564,0,0,0
CYM,PHL,15592.7676,15522.53539,0,1,0
CYM,PNG,14641.8982,14692.48417,0,1,0
CYM,POL,9050.903871,9130.390001,0,0,0
CYM,PRI,1597.313691,1614.905907,0,1,0
CYM,PRT,7156.894401,7166.70006,0,0,0
CYM,PRTIND,,15289.9622,0,0,0
CYM,PRY,5624.146849,5582.114637,0,0,0
CYM,PYF,8509.923886,8497.205162,0,0,0
CYM,REU,15535.07266,15517.38975,0,0,0
CYM,ROM,9736.706615,9824.033482,0,0,0
CYM,RWABDI,,12330.59916,0,0,0
CYM,SARRE,,8280.835964,0,0,0
CYM,SAU,12345.98324,12571.03989,0,0,0
CYM,SDN,11827.0169,11811.76276,0,0,0
CYM,SEN,6845.355275,6784.311119,0,0,0
CYM,SGP,17670.62751,17655.66932,0,1,0
CYM,SHN,8913.587383,9152.053592,0,1,0
CYM,SLB,13376.51299,13348.98338,0,0,0
CYM,SLE,7483.656067,7412.472801,0,1,0
CYM,SLV,1036.264124,1039.741254,0,0,0
CYM,SMR,8837.742637,8829.071606,0,0,0
CYM,SPM,3824.878777,3818.902674,0,0,0
CYM,SRB,,9397.645201,0,0,0
CYM,STP,9799.236524,9792.405968,0,0,0
CYM,STRAITS,,17655.66932,0,0,0
CYM,SUR,3293.821809,3206.107318,0,0,0
CYM,SWE,8589.824491,8690.573234,0,0,0
CYM,SWZ,13168.17524,13133.82727,0,0,0
CYM,SYC,15079.15652,15062.54614,0,1,0
CYM,SYR,11161.85639,11180.58058,0,0,0
CYM,SYRLBN,,11180.58058,0,0,0
CYM,TANGER,,7497.710883,0,0,0
CYM,TCA,1086.288857,1094.422083,0,1,0
CYM,TCD,10386.34716,10226.80746,0,0,0
CYM,TGO,8974.441887,9008.179724,0,0,0
CYM,THA,16346.38774,16333.70883,0,0,0
CYM,TLS,16892.87769,16876.95414,0,0,0
CYM,TON,11128.89678,11145.94155,0,0,0
CYM,TRIEST,,8873.305452,0,0,0
CYM,TTO,2359.375193,2337.476225,0,1,0
CYM,TUN,8913.821254,8870.42796,0,0,0
CYM,TUR,10507.4515,10550.19939,0,0,0
CYM,TWN,14609.59786,14491.72593,0,0,0
CYM,TZA,13201.21834,13470.40711,0,0,0
CYM,UGA,12481.26404,12501.71763,0,1,0
CYM,ULSTER,,7339.821245,0,1,0
CYM,UNFEDMYS,,17656.07362,0,0,0
CYM,URY,6521.216382,6587.881411,0,0,0
CYM,USA,2747.087403,1634.238551,0,1,0
CYM,USSR,,9907.636743,0,0,0
CYM,VCT,2258.002529,2256.282533,0,1,0
CYM,VEN,1798.89713,1835.51676,0,0,0
CYM,VIR,,1732.450399,0,1,0
CYM,VUT,12745.40278,12718.74464,0,1,0
CYM,WLF,10991.80483,10984.65027,0,0,0
CYM,WSM,10567.56775,10548.81154,0,1,0
CYM,YUG,9445.116365,9397.645201,0,0,0
CYM,ZAF,12750.72553,12823.07581,0,1,0
CYM,ZAFCAP,,12068.82693,0,1,0
CYM,ZAFNAT,,13175.52205,0,1,0
CYM,ZAFORA,,12700.10254,0,1,0
CYM,ZAFTRA,,12828.31871,0,1,0
CYM,ZANZ,,13438.61789,0,1,0
CYM,ZMB,12570.97525,12588.50332,0,1,0
CYM,ZWE,12897.46965,12938.17933,0,1,0
CYP,ABW,10398.70097,10390.97991,0,0,0
CYP,AFG,3172.29943,3249.761575,0,0,0
CYP,AGO,5396.995518,5330.543507,0,0,0
CYP,ALB,1363.56618,1364.796683,0,0,0
CYP,ANT,10207.9428,10322.22935,0,0,0
CYP,ARE,2381.6565,2341.992142,0,0,0
CYP,ARG,12365.90438,12268.72887,0,0,0
CYP,ARM,1153.883039,1125.760396,0,0,0
CYP,ATG,9392.433632,9379.110952,0,0,0
CYP,AUS,13909.35986,14415.42026,0,0,0
CYP,AUT,2079.312111,2014.375379,0,0,0
CYP,AZE,1493.782158,1560.490338,0,0,0
CYP,BDI,4283.103559,4306.053352,0,0,0
CYP,BEL,2917.809869,2902.781717,0,0,0
CYP,BEN,4386.207637,4500.104019,0,0,0
CYP,BFA,4384.962871,4326.248589,0,0,0
CYP,BGD,5611.294028,5589.637393,0,0,0
CYP,BGR,1133.874149,1205.350571,0,1,0
CYP,BHR,1918.986624,1918.063319,0,0,0
CYP,BHS,10127.43265,10120.48248,0,0,0
CYP,BIH,1664.935546,1605.170967,0,0,0
CYP,BLR,2116.743308,2135.734685,0,0,0
CYP,BLZ,11555.52075,11517.10888,0,0,0
CYP,BMU,8665.634171,8661.194428,0,0,0
CYP,BOL,11936.86158,12083.15858,0,0,0
CYP,BRA,10152.48498,10645.66044,0,0,0
CYP,BRB,9444.675972,9438.425746,0,0,0
CYP,BRN,8923.851864,8929.218653,0,0,0
CYP,BTN,5388.191558,5343.956824,0,0,0
CYP,BWA,6541.21143,6698.383266,0,0,0
CYP,CAF,3676.649907,3746.99558,0,0,0
CYP,CAN,9098.188106,8575.28152,0,0,0
CYP,CHE,2515.400237,2461.508156,0,0,0
CYP,CHL,13231.85129,13218.05705,0,0,0
CYP,CHN,7349.570481,7924.665687,0,0,0
CYP,CIV,5049.074461,5067.552757,0,0,0
CYP,CMR,3942.397795,4142.937339,0,0,0
CYP,COD,4719.670971,4778.846314,0,0,0
CYP,COG,4793.150061,4774.876942,0,0,0
CYP,COL,11267.57331,11277.6402,0,0,0
CYP,COM,5333.667708,5314.289719,0,0,0
CYP,CPV,6064.320125,6066.139081,0,0,0
CYP,CRI,11776.56531,11761.47179,0,0,0
CYP,CUB,10541.7448,10647.73603,0,0,0
CYP,CUW,,10322.22935,0,0,0
CYP,CYM,10869.47721,10855.13811,0,0,0
CYP,CZE,2201.318113,2257.57533,0,0,0
CYP,CZSK,,2257.57533,0,0,0
CYP,DEU,2620.760904,2490.703591,0,0,0
CYP,DJI,2792.289848,2800.983835,0,0,0
CYP,DMA,9456.927267,9454.930975,0,0,0
CYP,DNK,2854.848379,2775.813188,0,0,0
CYP,DOM,9988.698505,9983.084852,0,0,0
CYP,DZA,2710.657051,2708.034798,0,0,0
CYP,ECU,12169.26745,11995.76248,0,0,0
CYP,EDEU,,2490.703591,0,0,0
CYP,EGY,594.5141446,603.1602075,0,0,0
CYP,ERI,2303.744747,2274.153434,0,0,0
CYP,ESP,3229.373192,3285.838453,0,0,0
CYP,EST,2743.896158,2770.492274,0,0,0
CYP,ETH,2913.952553,2957.161124,0,0,0
CYP,FIN,2978.391765,2845.822189,0,0,0
CYP,FJI,16080.46619,16090.09126,0,0,0
CYP,FLK,13062.48764,13072.86181,0,0,0
CYP,FRA,2849.745555,2950.151808,0,0,0
CYP,FRO,4099.989256,4079.536016,0,0,0
CYP,GAB,4596.152428,4593.0552,0,0,0
CYP,GBR,3351.566122,3218.151569,1,0,0
CYP,GBRIND,,4171.131859,0,0,0
CYP,GBRSOM,,2992.236331,0,0,0
CYP,GEO,1200.097063,1230.737124,0,0,0
CYP,GHA,4717.749873,3651.499118,0,0,0
CYP,GIB,3479.049232,3476.253169,0,0,0
CYP,GIN,5440.192149,5541.735858,0,0,0
CYP,GLP,9418.560217,9440.407113,0,0,0
CYP,GMB,5514.28183,5536.015275,0,0,0
CYP,GNB,5537.411501,5550.817197,0,0,0
CYP,GNQ,4362.136788,4313.518639,0,0,0
CYP,GRC,957.4806573,915.7805886,1,1,0
CYP,GRD,9692.148208,9695.622054,0,0,0
CYP,GRL,6242.722678,6306.305364,0,0,0
CYP,GTM,11945.0971,11921.42597,0,0,0
CYP,GUF,9346.944283,9301.132349,0,0,0
CYP,GUY,9726.315179,9711.34523,0,0,0
CYP,HKG,7812.069031,7801.44365,0,0,0
CYP,HND,11676.40093,11703.61319,0,0,0
CYP,HRV,1844.526415,1880.532573,0,0,0
CYP,HTI,10185.03404,10177.45741,0,0,0
CYP,HUN,1806.22463,1812.630508,0,0,0
CYP,IDN,8979.893747,8923.739777,0,0,0
CYP,IND,4507.320665,4265.334332,0,0,0
CYP,IRL,3725.165198,3677.944766,0,0,0
CYP,IRN,1687.424233,1634.715301,0,0,0
CYP,IRQ,1082.773938,1032.300568,0,0,0
CYP,ISL,4877.53763,4874.704757,0,0,0
CYP,ISR,364.8834462,368.8083147,0,0,0
CYP,ITA,2041.751237,1956.942562,0,0,0
CYP,JAM,10608.8442,2440.786894,0,0,0
CYP,JOR,420.7805336,429.4843449,0,0,0
CYP,JPN,8922.361431,9052.073619,0,0,0
CYP,KAZ,3503.940093,3811.227112,0,0,0
CYP,KEN,4067.625315,4068.911381,0,0,0
CYP,KGZ,3613.047539,3626.448731,0,0,0
CYP,KHM,7563.692042,7601.141229,0,0,0
CYP,KIR,14294.40887,14173.23763,0,0,0
CYP,KNA,9252.059582,9444.018965,0,0,0
CYP,KOR,8107.394296,7996.330336,0,0,0
CYP,KWT,1523.814716,1515.386822,0,0,0
CYP,LAO,7122.028573,7009.674479,0,0,0
CYP,LBN,247.4846214,241.5686965,0,0,0
CYP,LBR,5486.951027,5531.67105,0,0,0
CYP,LBY,1651.197432,1873.287166,0,0,0
CYP,LCA,9511.436327,9501.534304,0,0,0
CYP,LKA,5668.363267,5678.625394,0,0,0
CYP,LSO,7190.140226,7195.990167,0,0,0
CYP,LTU,2362.293977,2257.98892,0,0,0
CYP,LUX,2744.960546,2728.65902,0,0,0
CYP,LVA,2524.629271,2519.953315,0,0,0
CYP,MAC,7758.193848,7754.022587,0,0,0
CYP,MAR,3668.38872,3737.116605,0,0,0
CYP,MDA,1399.63764,1367.039755,0,0,0
CYP,MDG,6211.702114,6196.133625,0,0,0
CYP,MDV,5398.771239,5371.012556,0,0,0
CYP,MEX,12064.72517,12144.67549,0,0,0
CYP,MKD,1273.989201,1283.616002,0,0,0
CYP,MLI,4728.575686,4842.714798,0,0,0
CYP,MLT,1708.706285,1705.390221,0,0,0
CYP,MMR,6433.138536,6490.742621,0,0,0
CYP,MNG,5983.946245,6045.208093,0,0,0
CYP,MOZ,6236.315793,4709.554724,0,0,0
CYP,MRT,5091.248055,5195.910066,0,0,0
CYP,MTQ,9473.395288,9471.547214,0,0,0
CYP,MUS,6658.880937,6658.88677,0,0,0
CYP,MWI,5500.055588,5465.407309,0,0,0
CYP,MYS,8033.030397,7844.223337,0,0,0
CYP,NAM,6568.060169,6645.072131,0,0,0
CYP,NCL,15248.73403,15268.98261,0,0,0
CYP,NER,3666.842666,3947.764517,0,0,0
CYP,NGA,4118.549498,4424.288697,0,0,0
CYP,NIC,11772.89433,11775.10438,0,0,0
CYP,NLD,2932.356895,2946.764752,0,0,0
CYP,NOR,3314.872191,3200.925688,0,0,0
CYP,NPL,4910.70159,4942.825373,0,0,0
CYP,NRU,13887.46727,13861.95685,0,0,0
CYP,NZL,16567.91834,16605.32714,0,0,0
CYP,OMN,2697.293692,2749.619713,0,0,0
CYP,OTTO,,754.8209099,0,1,0
CYP,PAK,3587.392976,3416.124944,0,0,0
CYP,PAN,11520.52111,11449.71766,0,0,0
CYP,PER,12534.3113,12621.26801,0,0,0
CYP,PHL,9029.520282,8866.518465,0,0,0
CYP,PLW,10554.55294,10537.19426,0,0,0
CYP,PNG,12659.49147,12768.97904,0,0,0
CYP,POL,2178.370553,2135.107728,0,0,0
CYP,PRK,7874.792063,7822.155535,0,0,0
CYP,PRT,3779.724707,3764.41093,0,0,0
CYP,PRY,11621.70731,11674.93795,0,0,0
CYP,PYF,18063.07844,18033.12537,0,0,0
CYP,QAT,2046.873034,2057.073563,0,0,0
CYP,REU,6665.608942,6653.222541,0,0,0
CYP,ROM,1348.922851,1200.241264,0,0,0
CYP,RUS,2807.427772,2311.922326,0,0,0
CYP,RWA,4132.144402,4142.334316,0,0,0
CYP,SAU,1634.393929,1736.85842,0,0,0
CYP,SDN,2274.440647,2173.593661,0,0,0
CYP,SEN,5491.93044,5535.283911,0,0,0
CYP,SGP,8168.414525,8160.086356,0,0,0
CYP,SHN,7253.532917,7019.054034,0,0,0
CYP,SLB,13902.43851,13910.61374,0,0,0
CYP,SLE,5522.210389,5578.755448,0,0,0
CYP,SLV,11900.08736,11889.41878,0,0,0
CYP,SOM,3692.240938,3886.870875,0,0,0
CYP,SPM,7231.411257,7216.880098,0,0,0
CYP,STP,4743.421733,4758.730747,0,0,0
CYP,SUR,9471.236037,9499.332364,0,0,0
CYP,SVK,1922.64957,1968.298425,0,0,0
CYP,SVN,1990.80044,1991.373825,0,0,0
CYP,SWE,2955.675948,2908.22159,0,0,0
CYP,SWZ,6841.114763,6851.662663,0,0,0
CYP,SYC,4985.799282,4989.470059,0,0,0
CYP,SYR,373.9857857,326.0094338,0,0,0
CYP,TCA,9897.26087,9879.220337,0,0,0
CYP,TCD,3163.925409,3156.39892,0,0,0
CYP,TGO,4510.233906,4607.399015,0,0,0
CYP,THA,7089.081729,7065.467735,0,0,0
CYP,TJK,3197.632978,3153.631696,0,0,0
CYP,TKM,2345.123856,2247.39925,0,0,0
CYP,TON,16843.89929,16826.2204,0,0,0
CYP,TTO,9776.089616,9763.988044,0,0,0
CYP,TUN,2091.117653,2090.310822,0,0,0
CYP,TUR,628.1089667,531.8558604,1,1,0
CYP,TUV,15373.70172,15448.81363,0,0,0
CYP,TWN,8301.446826,8291.430419,0,0,0
CYP,TZA,4596.164335,4707.532212,0,0,0
CYP,UGA,3820.876449,3876.339476,0,0,0
CYP,UKR,1558.609873,1715.321195,0,0,0
CYP,URY,12073.61851,12109.22615,0,0,0
CYP,USA,10170.89913,9985.296207,0,0,0
CYP,USSR,,2311.922326,0,0,0
CYP,UZB,3120.875166,3184.510985,0,0,0
CYP,VCT,9584.614624,9577.923683,0,0,0
CYP,VEN,10367.4147,10253.07774,0,0,0
CYP,VNM,7629.565771,7131.287794,0,0,0
CYP,VUT,15128.75105,15179.04869,0,0,0
CYP,WDEU,,2593.907672,0,0,0
CYP,WSM,16581.30501,16558.87479,0,0,0
CYP,YAR,,2454.289008,0,0,0
CYP,YEM,2540.378634,2454.289008,0,0,0
CYP,YMD,,2752.118116,0,0,0
CYP,YUG,1487.922825,1532.99134,0,0,0
CYP,ZAF,7172.016073,6847.075996,0,0,0
CYP,ZMB,5499.134873,5650.12937,0,0,0
CYP,ZWE,5975.515344,5901.887376,0,0,0
CZE,ABW,8638.35465,8549.940732,0,0,0
CZE,AFG,4543.170618,4701.259467,0,0,0
CZE,AGO,6653.980078,6552.793953,0,0,0
CZE,ALB,1037.847322,1059.421707,0,0,0
CZE,ANT,8469.877422,8505.110881,0,0,0
CZE,ARE,4388.648384,4454.259639,0,0,0
CZE,ARG,11889.49019,11811.11218,0,0,0
CZE,ARM,2502.719898,2582.884495,0,0,0
CZE,ATG,7675.710967,7583.796274,0,0,0
CZE,AUS,15570.2751,16085.62205,0,0,0
CZE,AUT,276.303536,252.9155257,1,0,1
CZE,AZE,2794.36509,2944.74648,0,0,0
CZE,BDI,6080.210513,6114.453789,0,0,0
CZE,BEL,802.9894885,717.0158409,0,0,0
CZE,BEN,4857.456307,4988.462666,0,0,0
CZE,BFA,4507.741833,4440.223399,0,0,0
CZE,BGD,6967.29631,7027.177979,0,0,0
CZE,BGR,1083.521971,1066.391881,0,0,0
CZE,BHR,3988.406154,4060.098052,0,0,0
CZE,BHS,8095.41512,8018.218778,0,0,0
CZE,BIH,674.8834311,754.8149374,0,0,0
CZE,BLR,955.8710643,990.1764284,0,0,0
CZE,BLZ,9497.080577,9387.521471,0,0,0
CZE,BMU,6666.882981,6587.432857,0,0,0
CZE,BOL,10897.93499,10891.01498,0,0,0
CZE,BRA,9621.807466,10145.90481,0,0,0
CZE,BRB,7842.6602,7757.570441,0,0,0
CZE,BRN,10257.7679,10335.08471,0,0,0
CZE,BTN,6642.861617,6679.406488,0,0,0
CZE,BWA,8226.068834,8387.989784,0,0,0
CZE,CAF,5013.975712,5098.493454,0,0,0
CZE,CAN,6944.075029,6331.726458,0,0,0
CZE,CHE,667.1498356,525.5265507,0,0,0
CZE,CHL,12551.77998,12469.45358,0,0,0
CZE,CHN,7790.49809,8489.143589,0,0,0
CZE,CIV,5236.368446,5268.348707,0,0,0
CZE,CMR,4921.099241,5145.90313,0,0,0
CZE,COD,6172.347459,6050.556667,0,0,0
CZE,COG,6016.830081,6044.131316,0,0,0
CZE,COL,9542.757222,9507.532048,0,0,0
CZE,COM,7409.864053,7421.228956,0,0,0
CZE,CPV,5204.021619,5186.435309,0,0,0
CZE,CRI,9850.541777,9759.763683,0,0,0
CZE,CUB,8526.401745,8519.436767,0,0,0
CZE,CUW,,8505.110881,0,0,0
CZE,CYP,2201.318113,2257.57533,0,0,0
CZE,DEU,483.3866705,279.9414066,0,0,1
CZE,DJI,4962.461205,5020.154392,0,0,0
CZE,DMA,7780.808508,7701.020917,0,0,0
CZE,DNK,721.6283622,634.0759741,0,0,0
CZE,DOM,8125.866599,8048.392323,0,0,0
CZE,DZA,1851.750363,1730.853185,0,0,0
CZE,ECU,10498.88312,10236.6948,0,0,0
CZE,EGY,2568.77336,2635.156888,0,0,0
CZE,ERI,4439.625962,4449.689709,0,0,0
CZE,ESP,1828.274771,1775.267255,0,0,0
CZE,EST,1215.187587,1229.325776,0,0,0
CZE,ETH,5007.305672,5086.666778,0,0,0
CZE,FIN,1387.366048,1302.463682,0,0,0
CZE,FJI,16140.14523,16187.60106,0,0,0
CZE,FLK,13253.94451,13202.63249,0,0,0
CZE,FRA,1036.729305,881.4736821,0,0,0
CZE,FRO,1920.416866,1851.737403,0,0,0
CZE,GAB,5592.915186,5545.747677,0,0,0
CZE,GBR,1217.113854,1032.658289,0,0,0
CZE,GEO,2342.905087,2505.730618,0,0,0
CZE,GHA,5079.527245,4963.108184,0,0,0
CZE,GIB,2277.611744,2218.112515,0,0,0
CZE,GIN,5175.457791,5195.733402,0,0,0
CZE,GLP,7722.895869,7667.715188,0,0,0
CZE,GMB,4990.438459,4946.832806,0,0,0
CZE,GNB,5096.992396,5054.514537,0,0,0
CZE,GNQ,5290.502047,5179.076001,0,0,0
CZE,GRC,1438.629158,1536.129579,0,0,0
CZE,GRD,8073.339343,7998.370978,0,0,0
CZE,GRL,4075.183309,4063.719533,0,0,0
CZE,GTM,9890.644523,9795.330993,0,0,0
CZE,GUF,8054.390643,7943.326664,0,0,0
CZE,GUY,8290.517479,8189.357179,0,0,0
CZE,HKG,8719.955855,8787.764319,0,0,0
CZE,HND,9651.42021,9616.412033,0,0,0
CZE,HRV,541.004217,488.5380071,0,0,0
CZE,HTI,8292.503947,8210.899101,0,0,0
CZE,HUN,414.8594779,445.1419539,0,0,0
CZE,IDN,10633.75987,10706.86755,0,0,0
CZE,IND,6153.396675,6164.702687,0,0,0
CZE,IRL,1589.13531,1464.253369,0,0,0
CZE,IRN,3380.113183,3365.750303,0,0,0
CZE,IRQ,3012.885631,3073.122601,0,0,0
CZE,ISL,2691.69316,2636.160474,0,0,0
CZE,ISR,2557.172773,2614.481304,0,0,0
CZE,ITA,896.5692899,921.8278497,0,0,0
CZE,JAM,8668.195714,3583.504977,0,0,0
CZE,JOR,2618.144564,2686.691436,0,0,0
CZE,JPN,8935.202271,9071.14227,0,0,0
CZE,KAZ,4012.652479,4684.382607,0,0,0
CZE,KEN,6068.452544,6097.400953,0,0,0
CZE,KGZ,4494.081716,4550.515531,0,0,0
CZE,KHM,8940.356802,9060.639851,0,0,0
CZE,KIR,13972.62553,13933.78188,0,0,0
CZE,KNA,7645.728098,7631.700767,0,0,0
CZE,KOR,8309.523431,8248.779294,0,0,0
CZE,KWT,3564.206663,3628.689141,0,0,0
CZE,LAO,8367.84845,8358.634136,0,0,0
CZE,LBN,2425.306261,2488.741786,0,0,0
CZE,LBR,5424.390313,5403.85651,0,0,0
CZE,LBY,2013.272095,1913.131573,0,0,0
CZE,LCA,7868.797082,7779.06558,0,0,0
CZE,LKA,7576.038687,7678.384212,0,0,0
CZE,LSO,8908.647888,8921.86669,0,0,0
CZE,LTU,825.4808157,895.982718,0,0,0
CZE,LUX,684.4638121,595.9549607,0,0,0
CZE,LVA,969.4445854,994.6922636,0,0,0
CZE,MAC,8755.136719,8756.821447,0,0,0
CZE,MAR,2583.982133,2571.809071,0,0,0
CZE,MDA,1026.90381,1119.067017,0,0,0
CZE,MDG,8307.836645,8332.466044,0,0,0
CZE,MDV,7452.917973,7492.659761,0,0,0
CZE,MEX,9899.155487,9922.12108,0,0,0
CZE,MKD,1025.25807,1048.602184,0,0,0
CZE,MLI,4586.764833,4635.755374,0,0,0
CZE,MLT,1569.549049,1577.380428,0,0,0
CZE,MMR,7823.546478,7999.42508,0,0,0
CZE,MNG,6183.292684,6293.712427,0,0,0
CZE,MOZ,8126.776287,6766.586556,0,0,0
CZE,MRT,4453.424606,4462.825948,0,0,0
CZE,MTQ,7817.49159,7736.261095,0,0,0
CZE,MUS,8834.947689,8883.550382,0,0,0
CZE,MWI,7395.957738,7371.216941,0,0,0
CZE,MYS,9597.339813,9545.387772,0,0,0
CZE,NAM,8004.128258,8082.177356,0,0,0
CZE,NCL,15991.53253,16079.76415,0,0,0
CZE,NER,4107.754623,4216.550024,0,0,0
CZE,NGA,4756.805398,4959.090711,0,0,0
CZE,NIC,9792.519067,9719.996432,0,0,0
CZE,NLD,769.9646497,709.0220713,0,0,0
CZE,NOR,1250.803594,1121.314289,0,0,0
CZE,NPL,6252.035346,6354.748535,0,0,0
CZE,NRU,13901.80065,13922.11674,0,0,0
CZE,NZL,17985.7799,18211.4741,0,0,0
CZE,OMN,4704.269302,4804.775363,0,0,0
CZE,PAK,5140.316351,5277.317767,0,0,0
CZE,PAN,9665.823685,9523.600558,0,0,0
CZE,PER,11122.27628,11134.14484,0,0,0
CZE,PHL,10003.72449,9904.233992,0,0,0
CZE,PNG,13530.45395,13761.93472,0,0,0
CZE,POL,387.0713932,517.8271902,0,0,1
CZE,PRK,8011.84157,8055.590003,0,0,0
CZE,PRT,2292.327437,2243.526767,0,0,0
CZE,PRY,10992.54072,10957.37279,0,0,0
CZE,PYF,16186.20122,16123.74569,0,0,0
CZE,QAT,4119.57063,4202.071613,0,0,0
CZE,REU,8827.324399,8861.507975,0,0,0
CZE,ROM,901.8405894,1081.84314,0,0,0
CZE,RUS,2388.048216,1668.765773,0,0,0
CZE,RWA,5940.564227,5977.326902,0,0,0
CZE,SAU,3794.02372,3962.863374,0,0,0
CZE,SDN,4206.780805,4163.181589,0,0,0
CZE,SEN,4907.339199,4872.178564,0,0,0
CZE,SGP,9785.052738,9857.697876,0,0,0
CZE,SHN,7770.704451,7601.328032,0,0,0
CZE,SLB,14429.68912,14495.33888,0,0,0
CZE,SLE,5302.298802,5284.028604,0,0,0
CZE,SLV,9870.922986,9785.459906,0,0,0
CZE,SOM,5846.193998,6086.935876,0,0,0
CZE,SPM,5107.421304,5023.591983,0,0,0
CZE,STP,5581.683409,5580.223012,0,0,0
CZE,SUR,8137.090163,8059.21554,0,0,0
CZE,SVK,314.6567063,291.465858,0,0,1
CZE,SVN,442.9053019,448.3767185,0,0,0
CZE,SWE,1009.3555,1054.14853,0,0,0
CZE,SWZ,8643.490813,8665.705374,0,0,0
CZE,SYC,7182.975977,7240.95221,0,0,0
CZE,SYR,2412.82456,2566.970454,0,0,0
CZE,TCD,4310.820769,4222.156795,0,0,0
CZE,TGO,4939.863433,5039.543164,0,0,0
CZE,THA,8500.206684,8561.895533,0,0,0
CZE,TJK,4339.319745,4405.637958,0,0,0
CZE,TKM,3633.964017,3702.142475,0,0,0
CZE,TON,16656.43919,16686.97369,0,0,0
CZE,TTO,8195.483546,8098.192079,0,0,0
CZE,TUN,1619.521439,1516.010698,0,0,0
CZE,TUR,1738.87085,1829.329071,0,0,0
CZE,TUV,15089.53237,15181.05624,0,0,0
CZE,TWN,9004.191125,9032.426278,0,0,0
CZE,TZA,6569.174307,6764.926137,0,0,0
CZE,UGA,5711.716014,5796.491161,0,0,0
CZE,UKR,1289.856508,1142.783641,0,0,0
CZE,URY,11716.9585,11707.38275,0,0,0
CZE,USA,8008.005952,7766.913549,0,0,0
CZE,UZB,4161.361765,4268.414816,0,0,0
CZE,VCT,7953.746904,7868.071989,0,0,0
CZE,VEN,8686.662049,8497.255914,0,0,0
CZE,VNM,8902.033922,8330.568419,0,0,0
CZE,VUT,15617.2218,15733.53344,0,0,0
CZE,WSM,15956.31699,15945.58611,0,0,0
CZE,YEM,4730.587506,4699.771836,0,0,0
CZE,YUG,764.3343266,740.4343989,0,0,0
CZE,ZAF,8866.71598,8588.913793,0,0,0
CZE,ZMB,7246.046376,7408.932027,0,0,0
CZE,ZWE,7767.236319,7729.683572,0,0,0
CZSK,ABW,,8549.940732,0,0,0
CZSK,AFG,,4701.259467,0,0,0
CZSK,AGO,,6552.793953,0,0,0
CZSK,ALB,,1059.421707,0,0,0
CZSK,ANT,,8505.110881,0,0,0
CZSK,ARE,,4454.259639,0,0,0
CZSK,ARG,,11811.11218,0,0,0
CZSK,ARM,,2582.884495,0,0,0
