value predictor(x_i),resource consumption(x_i),def_value1,value predictor(x_change),resource consumption(x_change),def_value2,diff_1,change_1,change_1  pct,diff_2,change_2,change_2 pct,,Employee,dc1 diff,dc1 ,dc1 pct,dc2 diff
-27507,30561,-0.900068715,-21390.52146,30561,-0.699928715,6116.47854,0.222360801,22.23608005,0.20014,0.222360801,22.23608005,,477,0.20014,0.222360801,22.23608005,
-29888.73569,34870,-0.857147568,-22910.91748,34172.6,-0.67044701,6977.818207,0.233459798,23.34597983,0.186700558,0.217816121,21.78161208,,478,0.186700558,0.217816121,21.78161208,
-19993.49,22974,-0.870265953,-19993.62,22974,-0.870271611,-0.13,-6.50212E-06,-0.000650212,-5.65857E-06,-6.50212E-06,-0.000650212,,479,-5.65857E-06,-6.50212E-06,-0.000650212,
-23517,26445,-0.889279637,-22462.46692,26445,-0.849403173,1054.533082,0.04484131,4.484130977,0.039876464,0.04484131,4.484130977,,480,0.039876464,0.04484131,4.484130977,
-25306,30264,-0.836174993,-19251.50522,29658.72,-0.649101014,6054.494784,0.239251355,23.92513548,0.18707398,0.223725872,22.37258722,,481,0.18707398,0.223725872,22.37258722,
-23298,24250,-0.960742268,-23298,24250,-0.960742268,0,0,0,0,0,0,,482,0,0,0,
-31589.71,39562,-0.798486174,-23671.68782,38770.76,-0.610555166,7918.022184,0.250651943,25.06519428,0.187931007,0.235359125,23.53591253,,483,0.187931007,0.235359125,23.53591253,
-10284.20952,22227,-0.46268995,-5392.817166,19559.76,-0.275709782,4891.392352,0.475621616,47.56216162,0.186980168,0.404115473,40.41154729,,484,0.186980168,0.404115473,40.41154729,
-30567.5,38541,-0.793116421,-22854.21259,37770.18,-0.605086144,7713.287412,0.25233622,25.23362202,0.188030277,0.237077776,23.70777757,,485,0.188030277,0.237077776,23.70777757,
-17062,19013,-0.897385999,-17062,19013,-0.897385999,0,0,0,0,0,0,,486,0,0,0,
-28584.95416,42531,-0.672096921,-20074.50106,40829.76,-0.49166346,8510.4531,0.297724917,29.77249169,0.180433462,0.268463455,26.84634551,,487,0.180433462,0.268463455,26.84634551,
-29253.95766,42179,-0.693566886,-20814.78334,37117.52,-0.560780552,8439.17432,0.288479747,28.84797475,0.132786334,0.191454259,19.14542585,,488,0.132786334,0.191454259,19.14542585,
-23315.58791,36258,-0.643046718,-17510.10199,35532.84,-0.492786447,5805.485928,0.248995906,24.89959056,0.150260271,0.233669291,23.36692915,,489,0.150260271,0.233669291,23.36692915,
-32319.14868,39305,-0.822265581,-24454.02422,38518.9,-0.634857803,7865.124456,0.243358033,24.33580332,0.187407779,0.22791636,22.79163604,,490,0.187407779,0.22791636,22.79163604,
-12091,15032,-0.804350718,-9985.886623,15032,-0.664308583,2105.113377,0.174105812,17.41058123,0.140042135,0.174105812,17.41058123,,491,0.140042135,0.174105812,17.41058123,
-23337.75236,29273,-0.797244982,-18065.22015,28687.54,-0.629723572,5272.532215,0.22592288,22.59228795,0.167521411,0.210125387,21.01253873,,492,0.167521411,0.210125387,21.01253873,
-29158.90086,41129,-0.708962067,-20927.73097,40306.42,-0.519215821,8231.169889,0.2822867,28.22866996,0.189746246,0.267639489,26.76394894,,493,0.189746246,0.267639489,26.76394894,
-14968.5,26966,-0.555087888,-9047.766479,23730.08,-0.381278381,5920.733521,0.395546215,39.55462151,0.173809508,0.313120699,31.3120699,,494,0.173809508,0.313120699,31.3120699,
-20993,26916,-0.779945014,-14529.39176,25839.36,-0.56229689,6463.60824,0.3078935,30.78934997,0.217648124,0.279055729,27.90557289,,495,0.217648124,0.279055729,27.90557289,
-35210.6548,49225,-0.71530025,-25362.83889,42333.5,-0.59911982,9847.815914,0.279682839,27.96828394,0.11618043,0.162421906,16.24219063,,496,0.11618043,0.162421906,16.24219063,
-30386.43312,49337,-0.615895436,-22489.52412,48350.26,-0.465137605,7896.909008,0.259882724,25.98827238,0.150757831,0.24477829,24.47782896,,497,0.150757831,0.24477829,24.47782896,
-26351,34295,-0.768362735,-19487.47306,33609.1,-0.579827281,6863.52694,0.260465521,26.04655209,0.188535454,0.24537298,24.53729805,,498,0.188535454,0.24537298,24.53729805,
-25216,28211,-0.893835738,-19569.85046,28211,-0.693695738,5646.14954,0.223911387,22.39113872,0.20014,0.223911387,22.39113872,,499,0.20014,0.223911387,22.39113872,
-37894,40899,-0.926526321,-29711.90966,40081.02,-0.741296246,8182.090344,0.215920471,21.59204714,0.185230075,0.199918848,19.99188484,,500,0.185230075,0.199918848,19.99188484,
-29888,37936,-0.787853226,-22295.79245,37177.28,-0.599715537,7592.207552,0.254021934,25.40219336,0.188137689,0.238797891,23.87978914,,501,0.188137689,0.238797891,23.87978914,
-29268,36265,-0.807059148,-22011.52915,35539.7,-0.619350449,7256.470846,0.2479319,24.79318999,0.187708699,0.232583571,23.25835713,,502,0.187708699,0.232583571,23.25835713,
-27789,35731,-0.777728023,-21352.90987,35016.38,-0.609797754,6436.090128,0.231605676,23.16056759,0.167930269,0.215924159,21.59241591,,503,0.167930269,0.215924159,21.59241591,
-17085.93722,17065,-1.00122691,-17085.93722,17065,-1.00122691,0,0,0,0,0,0,,504,0,0,0,
-11055.25201,20045,-0.551521677,-6242.122658,19243.2,-0.324380699,4813.129353,0.435370388,43.53703876,0.227140978,0.411844154,41.18441537,,505,0.227140978,0.411844154,41.18441537,
-28724.90203,35711,-0.804371259,-22292.49387,34996.78,-0.636986999,6432.408164,0.223931422,22.39314222,0.16738426,0.208093288,20.80932879,,506,0.16738426,0.208093288,20.80932879,
-26188,34145,-0.766964416,-18671.3197,33462.1,-0.557984098,7516.6803,0.287027658,28.70276577,0.208980318,0.272477202,27.24772017,,507,0.208980318,0.272477202,27.24772017,
-17822,28797,-0.618883912,-11488.08329,25917.3,-0.443259263,6333.916715,0.355398761,35.53987608,0.175624649,0.283776401,28.37764009,,508,0.175624649,0.283776401,28.37764009,
-28092,32057,-0.876314066,-21678.80481,31415.86,-0.690059251,6413.195192,0.228292581,22.82925812,0.186254815,0.21254345,21.25434502,,509,0.186254815,0.21254345,21.25434502,
-8765,11679,-0.750492337,-8765,11679,-0.750492337,0,0,0,0,0,0,,510,0,0,0,
-17216.375,25173,-0.683922258,-11674.79078,24669.54,-0.473247202,5541.58422,0.321878689,32.18786893,0.210675056,0.308039479,30.80394789,,511,0.210675056,0.308039479,30.80394789,
-11060,24043,-0.46000915,-6248.9957,21638.7,-0.288787945,4811.0043,0.434991347,43.49913472,0.171221206,0.372212608,37.2212608,,512,0.171221206,0.372212608,37.2212608,
-11643.91017,19561,-0.595261498,-7338.142852,19169.78,-0.382797447,4305.76732,0.369787061,36.97870609,0.212464051,0.356925572,35.69255724,,513,0.212464051,0.356925572,35.69255724,
-23001,30948,-0.743214424,-16807.31486,30329.04,-0.554165739,6193.685136,0.26927895,26.92789503,0.189048685,0.254366276,25.43662758,,514,0.189048685,0.254366276,25.43662758,
-21923,29919,-0.732745078,-15935.25069,29320.62,-0.543482733,5987.749308,0.273126365,27.31263654,0.189262345,0.25829221,25.82922096,,515,0.189262345,0.25829221,25.82922096,
-30063,33040,-0.909897094,-30063,33040,-0.909897094,0,0,0,0,0,0,,516,0,0,0,
-9286,11237,-0.826377147,-8387.343564,11237,-0.746404162,898.656436,0.096775408,9.677540771,0.079972985,0.096775408,9.677540771,,517,0.079972985,0.096775408,9.677540771,
-6892.313131,12809,-0.538083623,-3560.783814,12040.46,-0.295734865,3331.529317,0.483368827,48.33688275,0.242348758,0.45039237,45.03923696,,518,0.242348758,0.45039237,45.03923696,
-18757.14973,39720,-0.472234384,-13194.79093,38925.6,-0.338974632,5562.358803,0.296546058,29.65460575,0.133259752,0.282189855,28.21898546,,519,0.133259752,0.282189855,28.21898546,
-23217,30219,-0.768291472,-15960.20934,29010.24,-0.550157784,7256.79066,0.312563667,31.25636671,0.218133689,0.283920487,28.39204866,,520,0.218133689,0.283920487,28.39204866,
-11773.37095,13755,-0.855933911,-9572.152272,13755,-0.695903473,2201.218678,0.186965882,18.69658815,0.160030438,0.186965882,18.69658815,,521,0.160030438,0.186965882,18.69658815,
-25277.375,28236,-0.895217984,-25277.375,28236,-0.895217984,0,0,0,0,0,0,,522,0,0,0,
-26451.875,36439,-0.725922089,-19161.15988,34252.66,-0.559406478,7290.71512,0.275621865,27.5621865,0.166515611,0.229384963,22.93849628,,523,0.166515611,0.229384963,22.93849628,
-21785,24754,-0.880059788,-21785,24754,-0.880059788,0,0,0,0,0,0,,524,0,0,0,
-9951,15952,-0.623808927,-6120.28672,15313.92,-0.399655132,3830.71328,0.38495762,38.49576203,0.224153795,0.359330855,35.93308545,,525,0.224153795,0.359330855,35.93308545,
-13814,21770,-0.634542949,-9461.12636,21334.6,-0.443463967,4352.87364,0.315105953,31.51059534,0.191078982,0.301128524,30.11285239,,526,0.191078982,0.301128524,30.11285239,
-7184,20146,-0.356596843,-2346.9454,17325.56,-0.135461445,4837.0546,0.673309382,67.3309382,0.221135398,0.620127188,62.01271883,,527,0.221135398,0.620127188,62.01271883,
-32334,40310,-0.802133466,-24267.1628,39503.8,-0.614299455,8066.8372,0.249484666,24.94846663,0.187834011,0.234168027,23.41680268,,528,0.187834011,0.234168027,23.41680268,
-30965.12681,37930,-0.816375608,-22615.97872,37171.4,-0.608424184,8349.148085,0.269630676,26.96306764,0.207951424,0.25472518,25.472518,,529,0.207951424,0.25472518,25.472518,
-28035,35975,-0.779291174,-20835.2513,35255.5,-0.590978749,7199.7487,0.256812866,25.68128661,0.188312425,0.241645782,24.16457817,,530,0.188312425,0.241645782,24.16457817,
-33769.28674,41744,-0.808961449,-24585.1456,40074.24,-0.613490003,9184.141137,0.271967282,27.19672822,0.195471447,0.241632586,24.16325857,,531,0.195471447,0.241632586,24.16325857,
-31284,43234,-0.723597169,-22633.49311,42369.32,-0.534195335,8650.506888,0.276515372,27.65153717,0.189401833,0.261750379,26.17503793,,532,0.189401833,0.261750379,26.17503793,
-30114,41070,-0.733235939,-21076.1358,36963,-0.570195487,9037.8642,0.300121678,30.01216776,0.163040451,0.22235742,22.23574196,,533,0.163040451,0.22235742,22.23574196,
-25170.86769,37151,-0.677528672,-16992.44655,36407.98,-0.466723135,8178.42114,0.324916139,32.49161387,0.210805537,0.311138917,31.11389171,,534,0.210805537,0.311138917,31.11389171,
-8896.970484,15848,-0.561393897,-4774.271764,14897.12,-0.320482869,4122.69872,0.463382308,46.33823083,0.240911028,0.429130115,42.91301153,,535,0.240911028,0.429130115,42.91301153,
-12867,19854,-0.648080991,-7702.57752,18662.76,-0.412724459,5164.42248,0.401369587,40.13695873,0.235356532,0.363159135,36.31591354,,536,0.235356532,0.363159135,36.31591354,
-12319.25,15255,-0.8075549,-9266.4194,15255,-0.6074349,3052.8306,0.247809777,24.78097774,0.20012,0.247809777,24.78097774,,537,0.20012,0.247809777,24.78097774,
-18783,21698,-0.865655821,-18783,21698,-0.865655821,0,0,0,0,0,0,,538,0,0,0,
-34759,41749,-0.83257084,-26403.68913,40914.02,-0.645345755,8355.310868,0.240378344,24.03783443,0.187225085,0.224875861,22.48758615,,539,0.187225085,0.224875861,22.48758615,
-11812,18762,-0.629570408,-8057.123416,18386.76,-0.438202457,3754.876584,0.317886605,31.78866055,0.191367951,0.303965924,30.3965924,,540,0.191367951,0.303965924,30.3965924,
-23066,23993,-0.961363731,-19224.43278,23993,-0.801251731,3841.567216,0.166546745,16.65467448,0.160112,0.166546745,16.65467448,,541,0.160112,0.166546745,16.65467448,
-15571.86718,22552,-0.690487193,-9705.253726,21198.88,-0.457819174,5866.613452,0.37674438,37.67443804,0.232668019,0.336962107,33.69621068,,542,0.232668019,0.336962107,33.69621068,
-15245.90121,17209,-0.885926039,-15245.90121,17209,-0.885926039,0,0,0,0,0,0,,543,0,0,0,
-15805,28794,-0.548899076,-10043.3206,25914.6,-0.387554529,5761.6794,0.36454789,36.45478899,0.161344547,0.2939421,29.39420999,,544,0.161344547,0.2939421,29.39420999,
-15490.87973,23396,-0.66211659,-10808.69173,22928.08,-0.47141722,4682.188,0.302254493,30.22544931,0.19069937,0.288014789,28.80147889,,545,0.19069937,0.288014789,28.80147889,
-30283,36222,-0.836038871,-22309.08892,35497.56,-0.628468236,7973.91108,0.263313116,26.33131156,0.207570635,0.248278689,24.82786894,,546,0.207570635,0.248278689,24.82786894,
-18475,25449,-0.725961727,-12872.20319,24940.02,-0.516126418,5602.796807,0.303263697,30.32636973,0.209835309,0.289044589,28.90445891,,547,0.209835309,0.289044589,28.90445891,
-35517,43493,-0.816614168,-26813.18084,42623.14,-0.629075681,8703.81916,0.245060652,24.50606515,0.187538486,0.229653726,22.9653726,,548,0.187538486,0.229653726,22.9653726,
-20734,22704,-0.913231149,-20733.4382,22704,-0.913206404,0.56180384,2.70958E-05,0.002709578,2.47447E-05,2.70958E-05,0.002709578,,549,2.47447E-05,2.70958E-05,0.002709578,
-25456,38426,-0.662468121,-18534.43076,35351.92,-0.524283568,6921.569242,0.271903254,27.19032543,0.138184552,0.208590494,20.85904938,,550,0.138184552,0.208590494,20.85904938,
-34586,34583,-1.000086748,-34586,34583,-1.000086748,0,0,0,0,0,0,,551,0,0,0,
-27770.56872,39766,-0.698349563,-19813.73831,35789.4,-0.553620299,7956.830404,0.286520254,28.6520254,0.144729264,0.207244727,20.72447267,,552,0.144729264,0.207244727,20.72447267,
-22579,29569,-0.763603774,-16661.29689,28977.62,-0.574971198,5917.703108,0.262088804,26.20888041,0.188632576,0.247029392,24.70293919,,553,0.188632576,0.247029392,24.70293919,
-13709,15708,-0.872740005,-11822.84619,15708,-0.752664005,1886.153808,0.137585076,13.75850761,0.120076,0.137585076,13.75850761,,554,0.120076,0.137585076,13.75850761,
-23354,31349,-0.744967942,-16452.83114,30722.02,-0.535538716,6901.16886,0.295502649,29.55026488,0.209429226,0.281125152,28.11251518,,555,0.209429226,0.281125152,28.11251518,
-14379,26377,-0.545134018,-8048.692607,25321.92,-0.317854752,6330.307393,0.440246707,44.02467065,0.227279266,0.416923653,41.69236526,,556,0.227279266,0.416923653,41.69236526,
-26033.85141,35002,-0.743781824,-19729.57118,34301.96,-0.57517329,6304.280224,0.242157033,24.21570334,0.168608534,0.22669085,22.66908504,,557,0.168608534,0.22669085,22.66908504,
-9709.89625,29672,-0.327241044,-3772.62886,28485.12,-0.132442091,5937.267391,0.611465585,61.1465585,0.194798953,0.595276651,59.5276651,,558,0.194798953,0.595276651,59.5276651,
-10750,10728,-1.002050708,-10750,10728,-1.002050708,0,0,0,0,0,0,,559,0,0,0,
-30064.82671,32981,-0.911580204,-30064.93186,32981,-0.911583392,-0.105155803,-3.49764E-06,-0.000349764,-3.18838E-06,-3.49764E-06,-0.000349764,,560,-3.18838E-06,-3.49764E-06,-0.000349764,
-28801,35756,-0.805487191,-21645.08021,35040.88,-0.617709379,7155.919792,0.24846081,24.84608101,0.187777812,0.233123276,23.31232756,,561,0.187777812,0.233123276,23.31232756,
-12856.80204,19832,-0.648285702,-7697.705563,18642.08,-0.41292096,5159.09648,0.401273696,40.12736964,0.235364742,0.363057124,36.30571239,,562,0.235364742,0.363057124,36.30571239,
-17941,20885,-0.859037587,-17941,20885,-0.859037587,0,0,0,0,0,0,,563,0,0,0,
-13266.99095,20206,-0.656586704,-8414.722108,19397.76,-0.43379865,4852.26884,0.365739968,36.57399676,0.222788054,0.339312466,33.93124663,,564,0.222788054,0.339312466,33.93124663,
-20816,22744,-0.91523039,-20818.9096,22744,-0.915358319,-2.909598381,-0.000139777,-0.013977702,-0.000127928,-0.000139777,-0.013977702,,565,-0.000127928,-0.000139777,-0.013977702,
-9525,22450,-0.424276169,-5032.0366,22001,-0.22871854,4492.9634,0.471702194,47.17021942,0.195557629,0.460920606,46.09206064,,566,0.195557629,0.460920606,46.09206064,
-14569,20530,-0.709644423,-10464.84143,20119.4,-0.520136854,4104.15857,0.281704892,28.17048919,0.189507568,0.267045808,26.7045808,,567,0.189507568,0.267045808,26.7045808,
-7415.836854,8336,-0.889615745,-6414.793332,8336,-0.769528951,1001.043522,0.134987263,13.49872633,0.120086795,0.134987263,13.49872633,,568,0.120086795,0.134987263,13.49872633,
-21072,29079,-0.724646652,-14088.96894,27915.84,-0.504694429,6983.03106,0.331389097,33.13890974,0.219952223,0.30353031,30.35303098,,569,0.219952223,0.30353031,30.35303098,
-14228,16220,-0.877188656,-11631.24288,16220,-0.717092656,2596.75712,0.18251034,18.25103402,0.160096,0.18251034,18.25103402,,570,0.160096,0.18251034,18.25103402,
-24353,31321,-0.777529453,-17457.99506,30694.58,-0.568764748,6895.00494,0.283127538,28.31275383,0.208764705,0.268497488,26.84974881,,571,0.208764705,0.268497488,26.84974881,
-30382.59754,38407,-0.791069272,-22696.12782,37638.86,-0.602997217,7686.469724,0.252989222,25.29892223,0.188072056,0.237744104,23.77441044,,572,0.188072056,0.237744104,23.77441044,
-9301.281731,21271,-0.437275245,-3769.509662,19994.74,-0.188525065,5531.772069,0.594732235,59.47322347,0.24875018,0.568864079,56.88640795,,573,0.24875018,0.568864079,56.88640795,
-32543,39526,-0.823331478,-23841.74636,38735.48,-0.615501508,8701.25364,0.267377121,26.73771207,0.20782997,0.252425633,25.24256334,,574,0.20782997,0.252425633,25.24256334,
-28201,34159,-0.825580374,-21367.2871,33475.82,-0.638290178,6833.712904,0.242321652,24.23216519,0.187290196,0.226858828,22.68588284,,575,0.187290196,0.226858828,22.68588284,
-31228,39207,-0.796490423,-22596.97102,38422.86,-0.588112676,8631.02898,0.276387504,27.63875042,0.208377746,0.261619902,26.16199022,,576,0.208377746,0.261619902,26.16199022,
-7551,10490,-0.719828408,-4822.04748,10490,-0.459680408,2728.95252,0.361402797,36.1402797,0.260148,0.361402797,36.1402797,,577,0.260148,0.361402797,36.1402797,
-31061,38015,-0.817072208,-23452.98202,37254.7,-0.629530825,7608.01798,0.24493796,24.49379601,0.187541384,0.229528531,22.95285308,,578,0.187541384,0.229528531,22.95285308,
-16751,23725,-0.706048472,-11054.153,22776,-0.485342158,5696.847,0.340089965,34.00899648,0.220706314,0.312593713,31.25937133,,579,0.220706314,0.312593713,31.25937133,
-8103,11103,-0.729802756,-6992.966472,11103,-0.629826756,1110.033528,0.136990439,13.69904391,0.099976,0.136990439,13.69904391,,580,0.099976,0.136990439,13.69904391,
-15782,21744,-0.725809419,-10562.22234,20439.36,-0.516758956,5219.777664,0.33074247,33.07424702,0.209050463,0.288023904,28.80239044,,581,0.209050463,0.288023904,28.80239044,
-23837.25,35840,-0.665101842,-16665.49618,35123.2,-0.47448684,7171.753824,0.300863305,30.08633053,0.190615002,0.286595209,28.65952095,,582,0.190615002,0.286595209,28.65952095,
-30163,42149,-0.715627892,-21729.90412,37934.1,-0.572832995,8433.095877,0.279584122,27.95841222,0.142794896,0.199537914,19.95379135,,583,0.142794896,0.199537914,19.95379135,
-20831,27777,-0.749936998,-15271.71122,27777,-0.549796998,5559.28878,0.266875752,26.68757515,0.20014,0.266875752,26.68757515,,584,0.20014,0.266875752,26.68757515,
-20332,23309,-0.872281093,-19866.47265,23309,-0.852309093,465.527348,0.022896289,2.2896289,0.019972,0.022896289,2.2896289,,585,0.019972,0.022896289,2.2896289,
-28442,33415,-0.851174622,-21756.13087,32746.7,-0.664376284,6685.869126,0.235070288,23.50702878,0.186798338,0.219459477,21.94594774,,586,0.186798338,0.219459477,21.94594774,
-21835,36764,-0.593923403,-15951.28944,32352.32,-0.493049322,5883.71056,0.269462357,26.94623568,0.100874081,0.169843587,16.98435872,,587,0.100874081,0.169843587,16.98435872,
-12070.15901,14999,-0.804730916,-8769.065955,14999,-0.584643373,3301.093055,0.273492093,27.34920934,0.220087543,0.273492093,27.34920934,,588,0.220087543,0.273492093,27.34920934,
-31995.16269,38981,-0.820788658,-23413.88535,38201.38,-0.612906794,8581.27734,0.26820546,26.82054604,0.207881864,0.253270878,25.32708779,,589,0.207881864,0.253270878,25.32708779,
-30105.5,38166,-0.788804171,-21727.53304,37402.68,-0.580908455,8377.966964,0.278286923,27.82869231,0.207895717,0.263558085,26.35580848,,590,0.207895717,0.263558085,26.35580848,
-17492,24472,-0.714776071,-12594.3697,23982.56,-0.525147011,4897.630304,0.279992585,27.99925854,0.18962906,0.265298557,26.52985565,,591,0.18962906,0.265298557,26.52985565,
-25780,26717,-0.964928697,-25780,26717,-0.964928697,0,0,0,0,0,0,,592,0,0,0,
-15567,22517,-0.691344318,-10610.10762,22066.66,-0.480820732,4956.89238,0.318423099,31.84230989,0.210523585,0.304513366,30.45133662,,593,0.210523585,0.304513366,30.45133662,
-11357,14343,-0.791814823,-7912.614608,14343,-0.551670823,3444.385392,0.303283032,30.32830318,0.240144,0.303283032,30.32830318,,594,0.240144,0.303283032,30.32830318,
