iso,year,GDP,SOURCE_GDP,POP,SOURCE_POP,SOURCE_SH_PRIM,SOURCE_SH_SECD,SH_PRIM,SH_SECD
GAB,1964,77028552,WDI,523.7930298,WDI,WDI,WDI,30.18042755,30.75439072
UKR,1964,,,44794.32422,WDI,,,,
ARG,1964,9144735744,WDI,21953.92578,WDI,,,,
SSD,1964,,,3196.258057,WDI,,,,
MNG,1964,181500080,BARBIERI,1074.516968,WDI,,,,
HRV,1964,,,4259.680176,WDI,,,,
PRK,1964,856428992,BARBIERI,12282.4209,WDI,,,,
ISR,1964,1216191104,WDI,2475,WDI,,,,
BRA,1964,7575678976,WDI,81751.80469,WDI,WDI,WDI,15.83825493,32.02524185
PHL,1964,1882629632,WDI,29962.87695,WDI,WDI,WDI,26.53383827,31.33151817
LAO,1964,,,2325.741943,WDI,,,,
MDA,1964,,,2774,WDI,,,,
BEL,1964,5700040704,WDI,9378.113281,WDI,GGDC,GGDC,5.522537231,42.15667343
MRT,1964,54249012,WDI,963.7459717,WDI,WDI,WDI,32.59136963,27.10974121
LKA,1964,584475840,MITC,10903,WDI,WDI,WDI,30.96238708,20.39136505
SEN,1964,273442208,MITC,3547.938965,WDI,WDI,WDI,22.53243256,13.44691181
LCA,1964,,,94.81300354,WDI,,,,
AZE,1964,,,4445.652832,WDI,,,,
LBY,1964,416000000,MITC,1652.293945,WDI,,,,
MAF,1964,,,4.748000145,WDI,,,,
OMN,1964,,,608.8889771,WDI,,,,
GRC,1964,2385821952,WDI,8510.428711,WDI,,,,
MAC,1964,,,197.522995,WDI,,,,
YEM,1964,,,5522.689941,WDI,,,,
URY,1964,705608064,WDI,2665.386963,WDI,,,,
SRB,1964,,,8243.055664,MADDISON,,,,
THA,1964,1388975744,WDI,30881.33203,WDI,WDI,WDI,30.63420105,21.70002937
NER,1964,96066480,MITC,3811.812988,WDI,WDI,WDI,74.32403564,3.599343777
FSM,1964,,,50.48300171,WDI,,,,
KHM,1964,279591968,WDI,6329.411133,WDI,,,,
TLS,1964,,,536.7979736,WDI,,,,
SLE,1964,132802960,WDI,2301.022949,WDI,WDI,WDI,34.83704758,26.52674103
PAK,1964,1832289152,WDI,49555.47266,WDI,WDI,WDI,38.88089752,19.03318787
NRU,1964,,,5.5,WDI,,,,
CHE,1964,4510118400,CHE STOHR,5789.228027,WDI,,,,
ROM,1964,5306430976,BARBIERI,18919.12695,WDI,,,,
MKD,1964,,,1569.142944,WDI,,,,
GEO,1964,,,3870.300049,WDI,,,,
BRN,1964,,,97.93299866,WDI,,,,
GUY,1964,69562360,WDI,635.7780151,WDI,WDI,WDI,21.95268059,31.62623596
GMB,1964,,,394.552002,WDI,,,,
STP,1964,,,64.20899963,WDI,,,,
MWI,1964,69550088,WDI,3963.424072,WDI,WDI,WDI,48.09489441,12.36520481
LIE,1964,,,18.17000008,WDI,,,,
TGO,1964,59322912,WDI,1662.072021,WDI,WDI,WDI,48.89430618,19.16460037
BLR,1964,,,8524.223633,WDI,,,,
CYP,1964,108000000,MITC,578.6290283,WDI,,,,
CYM,1964,,,8.298999786,WDI,,,,
CRI,1964,193778240,WDI,1537.035034,WDI,WDI,WDI,24.56903839,21.72278214
TCA,1964,,,5.704999924,WDI,,,,
FJI,1964,45357164,MITC,450.4519958,WDI,WDI,WDI,33.00359726,23.65107918
NAM,1964,,,665.2969971,WDI,,,,
SYR,1964,478391008,WDI,5224.579102,WDI,,,,
GBR,1964,33352726528,WDI,54000,WDI,,,,
SOM,1964,81971464,BARBIERI,3002.173096,WDI,,,,
SWE,1964,7549018624,WDI,7661.354004,WDI,GGDC,GGDC,5.945208549,40.6530571
JAM,1964,320696224,WDI,1734.762939,WDI,,,,
SMR,1964,,,17.03300095,WDI,,,,
GNB,1964,,,643.9619751,WDI,,,,
SLV,1964,266714400,MITC,3106.186035,WDI,,,,
TKM,1964,,,1829.697021,WDI,,,,
IMN,1964,,,49.81800079,WDI,,,,
NGA,1964,1572500096,MITC,49169.82031,WDI,,,,
SGP,1964,319186848,WDI,1841.599976,WDI,,,,
AUS,1964,8483596288,WDI,11167,WDI,,,,
SAU,1964,825397120,MITC,4677.40918,WDI,,,,
TCD,1964,140088464,WDI,3247.798096,WDI,WDI,WDI,36.59102249,9.86633873
GUM,1964,,,73.04799652,WDI,,,,
IRQ,1964,847959616,MITC,8122.200195,WDI,,,,
MYS,1964,955145536,WDI,9287.442383,WDI,WDI,WDI,33.27378464,29.41982651
BMU,1964,38416676,WDI,48.90000153,WDI,,,,
SWZ,1964,23207352,WDI,382.5750122,WDI,WDI,,36.8417778,
MLI,1964,64428600,BARBIERI,5503.748047,WDI,,,,
BRB,1964,,,234.5469971,WDI,,,,
SLB,1964,,,132.7870026,WDI,,,,
NPL,1964,234376560,MITC,10719.98828,WDI,,,,
VUT,1964,,,72.1309967,WDI,,,,
DJI,1964,,,107.5839996,WDI,,,,
IRN,1964,1921374336,WDI,24308.08008,WDI,WDI,WDI,20.7660656,31.40205383
MAR,1964,999409472,WDI,13871.98828,WDI,,,,
VNM,1964,311299328,VNM BASSINO,37574,WDI,,,,
TUR,1964,2825007616,MITC,30292.96875,WDI,WDI,WDI,50.49702072,17.89264297
TON,1964,,,71.75700378,WDI,,,,
COM,1964,,,201.6649933,WDI,,,,
CHN,1964,21093672960,WDI,698355,WDI,WDI,WDI,38.44566727,35.3163681
